id,domain,prompt,Gemma-2-27b-it,Llama-3.2-1B-Instruct
299,mmlu_miscellaneous,At what age can someone first attend an R-rated movie without an accompanying adult?,False,False
300,mmlu_miscellaneous,On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,True,True
301,mmlu_miscellaneous,In the comic strip 'Peanuts' what is Schroeder known for doing?,True,True
302,mmlu_miscellaneous,How is the Arabic numeral for '2' written?,True,False
303,mmlu_miscellaneous,What country gave us the fashionable headgear called the beret?,False,True
304,mmlu_miscellaneous,How many spikes are on the Statue of Liberty's crown?,False,True
305,mmlu_miscellaneous,In a game with no wild cards what is the highest possible poker hand?,False,True
306,mmlu_miscellaneous,Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,False,False
307,mmlu_miscellaneous,What is the capital of North Dakota?,True,True
308,mmlu_miscellaneous,A fiscal policy to combat a recession would call for,False,True
309,mmlu_miscellaneous,An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,True,True
310,mmlu_miscellaneous,How much chicken excrement is produced in the United States every year?,True,False
311,mmlu_miscellaneous,According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,True,True
312,mmlu_miscellaneous,What singer appeared in the 1992 baseball film 'A League of Their Own'?,True,True
313,mmlu_miscellaneous,How is the word 'ambulance' normally written on the front of American ambulances?,False,False
314,mmlu_miscellaneous,What is the colored part of the eye called?,True,True
315,mmlu_miscellaneous,If you work as a 'dolly grip' what business are you in?,True,True
316,mmlu_miscellaneous,Who was the longest reigning monarch in French history?,False,True
317,mmlu_miscellaneous,The principles of xeriscaping are best exemplified by a homeowner who,True,True
318,mmlu_miscellaneous,What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,False,True
319,mmlu_miscellaneous,What native empire controlled Large areas of South African Territory during the 19th century?,True,True
320,mmlu_miscellaneous,How many keys are on a Standard piano?,True,True
321,mmlu_miscellaneous,The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,True,True
322,mmlu_miscellaneous,Which one of these world leaders was assassinated?,True,False
323,mmlu_miscellaneous,Which of these candy bars was named for a baseball player?,False,False
324,mmlu_miscellaneous,The common term for someone who has difficulty seeing objects in the distance is what?,False,False
325,mmlu_miscellaneous,Where did jazz great Sun Ra claim he was born?,False,False
326,mmlu_miscellaneous,By what name is Bob Keeshan better known?,False,True
327,mmlu_miscellaneous,Where would you typically find a bailiff?,True,True
328,mmlu_miscellaneous,Girls of what religious community traditionally wear bonnets?,True,True
329,mmlu_miscellaneous,What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,True,True
330,mmlu_miscellaneous,Which of these is a fish?,True,True
331,mmlu_miscellaneous,How many airplanes are in the air worldwide right now (as of 2014)?,False,True
332,mmlu_miscellaneous,Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,False,False
333,mmlu_miscellaneous,"When cool air flows from a high mountain region to a region of lower elevation, the air will",False,False
334,mmlu_miscellaneous,In Greek mythology what is the name of Zeus' father?,True,True
335,mmlu_miscellaneous,What disease does a carcinogen cause?,True,True
336,mmlu_miscellaneous,Who sang lead vocals for the band Big Brother and the Holding Company?,False,False
337,mmlu_miscellaneous,Which Pope immediately preceded John Paul II?,False,False
338,mmlu_miscellaneous,Which of these is not a spice?,True,True
339,mmlu_miscellaneous,Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,True,True
340,mmlu_miscellaneous,What is the correct spelling of New Mexico's largest city?,True,True
341,mmlu_miscellaneous,Which of the following best defines federalism?,True,True
342,mmlu_miscellaneous,What sport is known as 'The Sport of Kings'?,False,True
343,mmlu_miscellaneous,Which of the following is matched with its correct function?,True,False
344,mmlu_miscellaneous,Which of the following protocols is usually associated with hyperinflation?,True,True
345,mmlu_miscellaneous,In which century was the greatest number of chemical elements discovered?,True,True
346,mmlu_miscellaneous,"The term ""Cold War"" refers to the",True,True
347,mmlu_miscellaneous,Which of the following articles of clothing has a hood?,True,True
348,mmlu_miscellaneous,Which of these measurements is equal to one square foot?,True,True
349,mmlu_miscellaneous,Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,True,True
350,mmlu_miscellaneous,"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",True,True
351,mmlu_miscellaneous,"What term is used to describe a""group of geese?",True,True
352,mmlu_miscellaneous,If you dial '411' on a telephone who are you calling?,True,True
353,mmlu_miscellaneous,Which of these are not legumes?,True,True
354,mmlu_miscellaneous,"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",False,False
355,mmlu_miscellaneous,Which company holds an annual self-named 'Bake-Off'?,True,False
356,mmlu_miscellaneous,Which of the following fiscal policy actions is most expansionary?,True,False
357,mmlu_miscellaneous,Which of the following steps should be taken first to effectively present new information to coworkers?,False,False
358,mmlu_miscellaneous,What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,False,True
359,mmlu_miscellaneous,Which of the following is generally the first step taken in a large-scale commercial construction venture?,False,False
360,mmlu_miscellaneous,How many eyes does a Giraffe have?,False,True
361,mmlu_miscellaneous,What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,False,False
362,mmlu_miscellaneous,Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,True,True
363,mmlu_miscellaneous,What is the function of mitochondria in the cell?,True,True
364,mmlu_miscellaneous,Which of these is not one of the four basic forces in nature?,True,False
365,mmlu_miscellaneous,Which of these is a slang term for 'police'?,True,True
366,mmlu_miscellaneous,What is the name of the fruit that is half tangerine and half grapefruit?,True,True
367,mmlu_miscellaneous,What are the Smothers Brothers'(first names?,False,False
368,mmlu_miscellaneous,Which of the following great apes (the Hominidae) is NOT native to Africa?,True,False
369,mmlu_miscellaneous,In the movie 'Star Wars' what kind of creature is Chewbacca?,True,True
370,mmlu_miscellaneous,In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,False,False
371,mmlu_miscellaneous,What are the tallest trees on Earth?,True,False
372,mmlu_miscellaneous,Which of these painting tools has bristles on it?,True,True
373,mmlu_miscellaneous,Astronaut John Glenn served as a pilot in what branch of the military?,False,False
374,mmlu_miscellaneous,On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,True,True
375,mmlu_miscellaneous,Which of the following criteria is the most important when assessing reading comprehension?,True,True
376,mmlu_miscellaneous,Which of these games is not played with cards?,True,False
377,mmlu_miscellaneous,In American football how many points is a touchdown worth?,False,False
378,mmlu_miscellaneous,What is the most likely impact of an increase in interest rates?,True,False
379,mmlu_miscellaneous,Whose profile can you see on the front of dimes that are currently in circulation?,False,False
380,mmlu_miscellaneous,Who is considered the owner of a 'publicly held' company?,True,True
381,mmlu_miscellaneous,Which of the following candies is traditionally fruit flavored?,True,True
382,mmlu_miscellaneous,In 1926 the Harlem Globetrotters basketball team was formed in what city?,False,False
383,mmlu_miscellaneous,Which of the following steps in the design of a dog house would be earliest?,False,True
384,mmlu_miscellaneous,What was the name of the 1999 art exhibit that sparked a national debate about censorship?,True,False
385,mmlu_miscellaneous,What was the title of Beethoven's only completed opera?,True,False
386,mmlu_miscellaneous,What is the name of the StarKist tuna mascot?,True,True
387,mmlu_miscellaneous,Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,True,False
388,mmlu_miscellaneous,Which of these words is an adverb?,True,True
389,mmlu_miscellaneous,On which part of a car would you find the 'caliper'?,True,True
390,mmlu_miscellaneous,Which of these plants is the national emblem of Scotland?,True,True
391,mmlu_miscellaneous,How much does it cost to air condition all American automobiles for a year (as of 2018)?,False,True
392,mmlu_miscellaneous,What fictional character claims to be 'smarter than the average bear'?,False,False
393,mmlu_miscellaneous,If you are truly afraid of the dark what do you suffer from?,False,True
394,mmlu_miscellaneous,Which of the following is a way in which Congress can influence the federal bureaucracy?,True,True
395,mmlu_miscellaneous,What country was once ruled by shoguns?,False,True
396,mmlu_miscellaneous,On what continent can you find tigers in the wild?,False,True
397,mmlu_miscellaneous,"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",True,True
398,mmlu_miscellaneous,What is the more common name for the disease 'pertussis'?,True,True
399,mmlu_miscellaneous,The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,True,True
400,mmlu_miscellaneous,An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,True,True
401,mmlu_miscellaneous,With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,True,True
402,mmlu_miscellaneous,In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,True,True
403,mmlu_miscellaneous,Who was Charlie McCarthy?,True,False
404,mmlu_miscellaneous,How many states were in the Confederate States of America?,True,False
405,mmlu_miscellaneous,Who were the Chicago Seven?,True,True
406,mmlu_miscellaneous,Which dwarf planet is closest to the Sun?,True,True
407,mmlu_miscellaneous,What company makes perfumes called 'Beautiful' and 'Pleasures'?,True,False
408,mmlu_miscellaneous,What nationality was Karl Marx?,True,True
409,mmlu_miscellaneous,In America what is the main ingredient in pepperoni?,False,True
410,mmlu_miscellaneous,A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,False,True
411,mmlu_miscellaneous,"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",True,False
412,mmlu_miscellaneous,"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",True,True
413,mmlu_miscellaneous,Animals in which of the following groups may have a backbone and a spinal cord?,True,True
414,mmlu_miscellaneous,Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,True,True
415,mmlu_miscellaneous,Which of the following stages is the first step in the writing cycle?,True,False
416,mmlu_miscellaneous,Which of these is a government agency established to protect investors?,True,True
417,mmlu_miscellaneous,What character did Woody replace on the TV show 'Cheers'?,True,False
418,mmlu_miscellaneous,Which of the following rocks would most likely form from the metamorphism of a shale?,True,True
419,mmlu_miscellaneous,"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",True,True
420,mmlu_miscellaneous,How old is the Earth approximately?,True,True
421,mmlu_miscellaneous,"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",True,False
422,mmlu_miscellaneous,What liqueur is used to make a Pink Lady cocktail pink?,True,True
423,mmlu_miscellaneous,What is the proper nautical use of an anchor?,True,True
424,mmlu_miscellaneous,In ice hockey which of the following is not a penalty?,True,True
425,mmlu_miscellaneous,"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",False,False
426,mmlu_miscellaneous,If a business files under Chapter 11 what is it doing?,True,True
427,mmlu_miscellaneous,How many $100 bills does it take to equal one million dollars?,False,False
428,mmlu_miscellaneous,A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,True,True
429,mmlu_miscellaneous,What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,False,True
430,mmlu_miscellaneous,"If one party to a contract is forced to sign, the contract is defined as",False,False
431,mmlu_miscellaneous,What was the name of the first ship to sail around the world?,False,False
432,mmlu_miscellaneous,Which of the following was a direct result of the First Opium War of 1839-1842?,True,False
433,mmlu_miscellaneous,What animal is considered sacred in India?,True,True
434,mmlu_miscellaneous,In computer terminology what does the acronym 'FTP' stand for?,True,True
435,mmlu_miscellaneous,What is the art of elegant handwriting called?,True,True
436,mmlu_miscellaneous,By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,True,True
437,mmlu_miscellaneous,In what year did the United States last win an Olympic gold medal in men's ice hockey?,False,True
438,mmlu_miscellaneous,What term describes the passing of genetic traits from one generation to the next?,True,True
439,mmlu_miscellaneous,Modern computer microchips are primarily composed of what element?,True,True
440,mmlu_miscellaneous,The film 'Stand By Me' is based on a novel by what author?,False,True
441,mmlu_miscellaneous,What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,True,False
442,mmlu_miscellaneous,Which of the following is the best description of traditional phonics instruction?,True,True
443,mmlu_miscellaneous,Who composed the 'Moonlight Sonata'?,True,False
444,mmlu_miscellaneous,The first commercial radio station was located in what city?,False,False
445,mmlu_miscellaneous,Which of these is not a position on an American football team?,True,True
446,mmlu_miscellaneous,Which of these is not a type of primate?,True,True
447,mmlu_miscellaneous,In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,True,False
448,mmlu_miscellaneous,What is the nickname of Florida's controversial death row electric chair?,True,True
449,mmlu_miscellaneous,The dance known as the 'fandango' is of what origin?,True,True
450,mmlu_miscellaneous,In what restaurant can you order a Grand Slam breakfast?,True,True
451,mmlu_miscellaneous,Which of these minerals is hardest on the Mohs scale?,True,True
452,mmlu_miscellaneous,Which of the following beverages is brewed from the leaves of a plant?,True,True
453,mmlu_miscellaneous,"According to Erik Erikson, the primary dilemma faced in adolescence is",True,True
454,mmlu_miscellaneous,What literary work is the source of the quote 'Abandon every hope all you who enter here'?,True,False
455,mmlu_miscellaneous,What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,True,True
456,mmlu_miscellaneous,Which of the following is not a TV cartoon duo?,True,False
457,mmlu_miscellaneous,Which of these is not a 'lock' function on a standard desktop computer keyboard?,True,False
458,mmlu_miscellaneous,The American patriot Paul Revere was named for his father whose original name was what?,False,False
459,mmlu_miscellaneous,Which of these movies does not star Jim Carrey?,True,False
460,mmlu_miscellaneous,What is the name of Mario's brother in the 'Super Mario' video games?,True,True
461,mmlu_miscellaneous,Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,True,False
462,mmlu_miscellaneous,In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,True,True
463,mmlu_miscellaneous,What is the chemical process wherein a solid is turned to a liquid via the application of heat?,False,True
464,mmlu_miscellaneous,In what state is the 1999 movie Magnolia' set?,True,False
465,mmlu_miscellaneous,How long is the time on an NBA shot clock?,False,True
466,mmlu_miscellaneous,The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,True,True
467,mmlu_miscellaneous,Backgammon is a how many player game?,True,False
468,mmlu_miscellaneous,According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,False,False
469,mmlu_miscellaneous,Which of these refers to an alcoholic drink laced with a knockout drug?,True,True
470,mmlu_miscellaneous,"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",True,False
471,mmlu_miscellaneous,How do you express 3/4 as a decimal?,False,True
472,mmlu_miscellaneous,What tea is known for its distinctive bergamot flavor?,True,False
473,mmlu_miscellaneous,"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",True,True
474,mmlu_miscellaneous,Which of these foods could contain small amounts of naturally occurring opium?,True,True
475,mmlu_miscellaneous,What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,True,True
476,mmlu_miscellaneous,In which of the following bands did Jimmy Page not play guitar?,True,False
477,mmlu_miscellaneous,Which of these magazines does not focus on natural science?,True,True
478,mmlu_miscellaneous,Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,True,True
479,mmlu_miscellaneous,A flashing red traffic light signifies that a driver should do what?,True,False
480,mmlu_miscellaneous,Which composer was famous for writing approximately 600 lieder?,True,True
481,mmlu_miscellaneous,"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",True,False
482,mmlu_miscellaneous,What country does Bordeaux wine come from?,True,True
483,mmlu_miscellaneous,What is the loudest animal on earth?,False,True
484,mmlu_miscellaneous,Which of these household pets should be vaccinated for parvovirus?,True,True
485,mmlu_miscellaneous,Which color is not considered to be one of the primary colors of light?,True,False
486,mmlu_miscellaneous,If someone has cataracts what part of their body might need an operation?,True,True
487,mmlu_miscellaneous,"""I counted seven ministers all preaching at once . . . . Some of the people were singing, others praying, some crying for mercy in the most piteous accents."" The quotation above describes group participation in an event that was most characteristic of which of the following?",True,True
488,mmlu_miscellaneous,In baseball how many balls make a walk?,False,False
489,mmlu_miscellaneous,What term describes a tribe that has no set homeland and wanders from place to place?,True,True
490,mmlu_miscellaneous,What is the official language of The Netherlands?,True,True
491,mmlu_miscellaneous,Which of these foods is not traditionally considered kosher?,True,False
492,mmlu_miscellaneous,The use of inexpensive labor in Asian countries by footwear companies based in the United States and Europe is an example of which of the following?,True,True
493,mmlu_miscellaneous,Which one of the following instruments is used to measure humidity?,True,True
494,mmlu_miscellaneous,"Jacques, Hedwig, and Reyes want to form a business entity through which they can raise capital by selling equity shares to the public. Which of the following business structures should they adopt?",False,True
495,mmlu_miscellaneous,In the Arthurian legend who is married to Guinevere?,True,True
496,mmlu_miscellaneous,What does the 'ROM' in CD-ROM stand for?,True,True
497,mmlu_miscellaneous,In the card game blackjack how much are a queen and a king worth-together?,True,False
498,mmlu_miscellaneous,Which of these performers made her film debut in Spike Lee's 'Dothe Right Thing'?,True,True
499,mmlu_miscellaneous,"A farmer buys a new tractor for $40,000 and expects to use it for 20 years, after which the tractor will have a salvage value of $10,000. What is the straight-line depreciation that can be taken for the first year of ownership?",False,False
500,mmlu_miscellaneous,In which kind of geometry is the sum of the angles inside a triangle exactly equal to 180 degrees?,True,True
501,mmlu_miscellaneous,Which of the following short-run costs always increases as output increases?,False,False
502,mmlu_miscellaneous,"The book announced an insane world of dehumanization through terror in which the individual was systematically obliterated by an all-powerful elite. Its key phrases‚ÄîBig Brother, doublethink, Newspeak, the Ministry of Peace (devoted to war), the Ministry of Truth (devoted to lies), the Ministry of Love (devoted to torture)‚Äîburned their way at once into the modern consciousness. The passage above discusses",True,True
503,mmlu_miscellaneous,What is the capital of New Zealand?,False,False
504,mmlu_miscellaneous,What popular toy is featured in the film 'The Hudsucker Proxy'?,False,False
505,mmlu_miscellaneous,What is the most popular month for weddings in America?,False,False
506,mmlu_miscellaneous,Which of the Three Stooges was not related to the others?,False,False
507,mmlu_miscellaneous,What is the name for the thin board used to mix colors while painting?,True,True
508,mmlu_miscellaneous,Which of these foods could you catch at sea?,True,True
509,mmlu_miscellaneous,If a ring has the number 925 stamped into it it is most likely made of what material?,False,False
510,mmlu_miscellaneous,Which of the following questions can a student ask to best determine whether an author is using the persuasive technique of pathos in a passage?,True,False
511,mmlu_miscellaneous,During which war did US troops fight the Battle of New Orleans?,True,True
512,mmlu_miscellaneous,What animal is used to make lard?,True,True
513,mmlu_miscellaneous,"If the permeability of subsoil is rapid, the subsoil texture is most likely classified as",True,False
514,mmlu_miscellaneous,"A passage Jane Eyre is as follows. This was all the account I got from Mrs. Fairfax of her employer and mine. There are people who seem to have no notion of sketching a character, or observing and describing salient points, either in persons or things: the good lady evidently belonged to this class; my queries puzzled, but did not draw her out. Mr. Rochester was Mr. Rochester in her eyes, a gentleman, a landed proprietor‚Äìnothing more: she inquired and searched no further, and evidently wondered at my wish to gain a more definite notion of his identity. Mrs. Fairfax differs from the speaker in that Mrs. Fairfax",True,True
515,mmlu_miscellaneous,Earth's seasons are caused by which of the following?,True,True
516,mmlu_miscellaneous,According to the Bible Moses and Aaron had a sister named what?,True,False
517,mmlu_miscellaneous,Where is the Frank Lloyd Wright-designed house known as Falling Water?,True,False
518,mmlu_miscellaneous,In the story 'Jack and the Beanstalk' what does Jack trade to get the magic beans?,True,True
519,mmlu_miscellaneous,Which of these vitamins was the first to be named?,True,True
520,mmlu_miscellaneous,How many water molecules are in a human head?,False,False
521,mmlu_miscellaneous,Who wrote musicals with Oscar Hammerstein II?,True,True
522,mmlu_miscellaneous,If Christmas Day is on a Saturday then the following New Year's Day falls on what day of the week?,False,True
523,mmlu_miscellaneous,What Mexican holiday takes place on May 5th?,True,True
524,mmlu_miscellaneous,Which of the following is a type of bacterium that produces a toxin in food under anaerobic conditions?,True,True
525,mmlu_miscellaneous,Which of the following lists the gases that were most likely the largest components of Earth's early atmosphere?,True,True
526,mmlu_miscellaneous,What disease is characterized by a body's inability to properly metabolize glucose?,True,True
527,mmlu_miscellaneous,Who co-founded Microsoft with Bill Gates?,True,True
528,mmlu_miscellaneous,Who was the first First Lady to run for political office?,True,False
529,mmlu_miscellaneous,Who or what was Big Bertha?,True,False
530,mmlu_miscellaneous,To ward off bad luck what do many people do to wood?,True,False
531,mmlu_miscellaneous,What kind of flying contraption is featured in the movie 'Chitty Chitty Bang Bang'?,False,True
532,mmlu_miscellaneous,"What is the name of the disease that has been referred to as the ""disease of kings""?",True,False
533,mmlu_miscellaneous,Among these elements which one has the highest atomic mass?,False,True
534,mmlu_miscellaneous,What car company once manufactured and sold the 'Datsun' line of automobiles?,True,False
535,mmlu_miscellaneous,Which part of the electromagnetic spectrum has the shortest wavelength?,True,True
536,mmlu_miscellaneous,Which of the following is a renewable energy source?,True,True
537,mmlu_miscellaneous,A _ is a plant cell that helps control the passage of materials into and out of the stomates.,False,True
538,mmlu_miscellaneous,Which of the following has reduced the power of political parties?,True,False
539,mmlu_miscellaneous,Poverty as defined by the United States government is best understood as,False,False
540,mmlu_miscellaneous,What internet company goes by the acronym AOL?,True,True
541,mmlu_miscellaneous,What was the original name of the Apple Macintosh XL computer?,True,True
542,mmlu_miscellaneous,What country is famous for making wooden shoes?,True,True
543,mmlu_miscellaneous,A knish is traditionally stuffed with what filling?,True,False
544,mmlu_miscellaneous,Including the bottom how many sides are on a square-based pyramid?,False,False
545,mmlu_miscellaneous,Which of these is not a traditional Greek dish?,True,False
546,mmlu_miscellaneous,What color is Pepto-Bismol liquid?,True,False
547,mmlu_miscellaneous,Which of the following groups was converted to Christianity in the tenth century AD by missionaries from the Byzantine Empire?,True,False
548,mmlu_miscellaneous,"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Which of the following is the best way of describing the last three sentences of the passage (""They became . . . in judgment"") ?",True,True
549,mmlu_miscellaneous,What Native American tribe did chief Crazy Horse lead?,True,True
550,mmlu_miscellaneous,Which of the following people would benefit most if the value of the United States dollar increased relative to the Japanese yen?,True,True
551,mmlu_miscellaneous,What is the fundamental basis of competition in a market with poorly differentiated products?,False,False
552,mmlu_miscellaneous,The phrase 'hospital corners' refers to what?,True,True
553,mmlu_miscellaneous,What sporting event is held annually on Memorial Day weekend?,True,False
554,mmlu_miscellaneous,"A student comes across the unfamiliar words ""intercontinental,"" ""interglacial,"" ""interface,"" and ""intercept"" in his reading. The student can use his knowledge of affixes to understand that all of the words share which meaning?",True,True
555,mmlu_miscellaneous,"Ballad opera, opera buffa and opéra comique shared which feature?",False,False
556,mmlu_miscellaneous,What is the national animal of Australia?,False,True
557,mmlu_miscellaneous,"In weaving, the vertical and horizontal threads in a loom are called the",True,True
558,mmlu_miscellaneous,The majority of calcium in the human body is found where?,True,True
559,mmlu_miscellaneous,Which of these is made from cacao seeds?,True,True
560,mmlu_miscellaneous,Which of the following charts is used in advanced manufacturing to record results data for a preproduction process?,False,True
561,mmlu_miscellaneous,A first-grade teacher is planning activities to introduce students to nonstandard units of measurement. Which of the following activities will best meet the teacher's goal?,False,False
562,mmlu_miscellaneous,"When scanning a drive for viruses, it is typically important to check files having which of the following extensions?",True,True
563,mmlu_miscellaneous,What term describes a word created by rearranging the letters of another word?,True,True
564,mmlu_miscellaneous,What biological process replicates DNA?,True,True
565,mmlu_miscellaneous,Louis Pasteur developed which vaccine?,True,False
566,mmlu_miscellaneous,Which of these planets has no known moon?,False,True
567,mmlu_miscellaneous,According to a Yale University study what smell is the most recognizable to American adults?,False,True
568,mmlu_miscellaneous,According to the USDA which food group should you eat the most servings of per day?,False,False
569,mmlu_miscellaneous,Which of these organs comes in A pair?,False,True
570,mmlu_miscellaneous,"Carmen spends her entire weekly income on two goods: X and Y. At her current consumption level of the two goods, the marginal utility of the last dollar spent on good X is 5 and the marginal utility of the last dollar she spent on good Y is 10. To maximize her utility, Carmen should",True,True
571,mmlu_miscellaneous,The British dish 'bangers and mash' is made up of sausage and what?,True,False
572,mmlu_miscellaneous,Where are fireworks first known to have been developed?,False,False
573,mmlu_miscellaneous,What is the name of the Swedish company that specializes in affordable furniture?,False,True
574,mmlu_miscellaneous,A committee of middle school teachers is meeting to begin the process of finding a software program to improve students' drafting skills. Which of the following steps should the committee take first in the process?,True,True
575,mmlu_miscellaneous,Which of the following words cannot be decoded through knowledge of letter-sound relationships?,False,False
576,mmlu_miscellaneous,In what country are police officers referred to as 'bobbies'?,True,True
577,mmlu_miscellaneous,The ability to do which of the following is a characteristic of all living organisms?,True,True
578,mmlu_miscellaneous,In 1924 the United States Congress passed a bill that significantly altered immigration patterns by,False,True
579,mmlu_miscellaneous,Astronomers have proposed that the solar system formed from a vast rotating cloud of gas and dust. This explanation is known as which of the following?,True,True
580,mmlu_miscellaneous,"The term that best describes an artwork that incorporates theatrical elements such as body movement, audience participation, music, and projected images is",False,True
581,mmlu_miscellaneous,What substance was used for blood in the famous shower scene from the movie 'Psycho'?,False,False
582,mmlu_miscellaneous,What is actor Antonio Banderas native language?,True,True
583,mmlu_miscellaneous,A preschool teacher is teaching students to forward roll. Which of the following is a problem most characteristic of preschoolers' forward rolling?,True,True
584,mmlu_miscellaneous,John Rockefeller made his fortune in what industry?,True,True
585,mmlu_miscellaneous,What is the name of the South African political party that was headed by Nelson Mandela?,True,True
586,mmlu_miscellaneous,A kindergarten teacher notices that a new student who is from a foreign country is being excluded from play by a majority of the other students. Which of the following activities is best to help the class become aware of the common interests they share with the new student?,True,True
587,mmlu_miscellaneous,How many periods are there in an ice hockey game?,False,False
588,mmlu_miscellaneous,Which of the following parts of the Sun is easily visible only during a total solar eclipse?,True,False
589,mmlu_miscellaneous,In what decade was the Hula-Hoop invented?,True,False
590,mmlu_miscellaneous,Which of the following sequences of events is consistent with the presence of a layer of sandstone in bedrock just above a layer of shale?,False,False
591,mmlu_miscellaneous,In what US city can you find the Basketball Hall of Fame?,True,True
592,mmlu_miscellaneous,Which of the following concepts in Robert's Rules of Order requires that motions be dealt with in order of importance?,True,True
593,mmlu_miscellaneous,When it first appeared on the Internet amazoncom sold only what?,True,True
594,mmlu_miscellaneous,How many digits are in a standard Visa credit card number?,True,True
595,mmlu_miscellaneous,"A passage Jane Eyre is as follows. This was all the account I got from Mrs. Fairfax of her employer and mine. There are people who seem to have no notion of sketching a character, or observing and describing salient points, either in persons or things: the good lady evidently belonged to this class; my queries puzzled, but did not draw her out. Mr. Rochester was Mr. Rochester in her eyes, a gentleman, a landed proprietor‚Äìnothing more: she inquired and searched no further, and evidently wondered at my wish to gain a more definite notion of his identity. The passage suggests that the speaker would describe the ""account"" mentioned in the first sentence as",True,True
596,mmlu_miscellaneous,What is the birthstone for the month of January?,True,True
597,mmlu_miscellaneous,Who kills Tony at the end of the film 'West Side Story'?,True,False
